order,id,date,time,title,url,visitCount,typedCount,transition
226,9925,05/09/2026,01:00:09,Scale record 9925,https://scale0.historyout-qa.invalid/page/9925?campaign=x#note,3,0,link
227,9923,05/09/2026,01:00:09,Scale record 9923,https://scale3.historyout-qa.invalid/page/9923?campaign=x#note,3,0,link
228,9924,05/09/2026,01:00:09,Scale record 9924,https://scale4.historyout-qa.invalid/page/9924?campaign=x#note,3,0,link
229,9922,05/09/2026,01:00:09,Scale record 9922,https://scale2.historyout-qa.invalid/page/9922?campaign=x#note,3,0,link
230,9923,05/09/2026,01:00:09,Scale record 9923,https://scale3.historyout-qa.invalid/page/9923?campaign=x#note,3,0,link
231,9924,05/09/2026,01:00:09,Scale record 9924,https://scale4.historyout-qa.invalid/page/9924?campaign=x#note,3,0,link
232,9921,05/09/2026,01:00:09,Scale record 9921,https://scale1.historyout-qa.invalid/page/9921?campaign=x#note,3,0,link
233,9922,05/09/2026,01:00:09,Scale record 9922,https://scale2.historyout-qa.invalid/page/9922?campaign=x#note,3,0,link
234,9923,05/09/2026,01:00:09,Scale record 9923,https://scale3.historyout-qa.invalid/page/9923?campaign=x#note,3,0,link
235,9920,05/09/2026,01:00:09,Scale record 9920,https://scale0.historyout-qa.invalid/page/9920?campaign=x#note,3,0,link
236,9921,05/09/2026,01:00:09,Scale record 9921,https://scale1.historyout-qa.invalid/page/9921?campaign=x#note,3,0,link
237,9922,05/09/2026,01:00:09,Scale record 9922,https://scale2.historyout-qa.invalid/page/9922?campaign=x#note,3,0,link
238,9920,05/09/2026,01:00:09,Scale record 9920,https://scale0.historyout-qa.invalid/page/9920?campaign=x#note,3,0,link
239,9921,05/09/2026,01:00:09,Scale record 9921,https://scale1.historyout-qa.invalid/page/9921?campaign=x#note,3,0,link
240,9919,05/09/2026,01:00:09,Scale record 9919,https://scale4.historyout-qa.invalid/page/9919?campaign=x#note,3,0,link
241,9920,05/09/2026,01:00:09,Scale record 9920,https://scale0.historyout-qa.invalid/page/9920?campaign=x#note,3,0,link
242,9918,05/09/2026,01:00:09,Scale record 9918,https://scale3.historyout-qa.invalid/page/9918?campaign=x#note,3,0,link
243,9919,05/09/2026,01:00:09,Scale record 9919,https://scale4.historyout-qa.invalid/page/9919?campaign=x#note,3,0,link
244,9917,05/09/2026,01:00:09,Scale record 9917,https://scale2.historyout-qa.invalid/page/9917?campaign=x#note,3,0,link
245,9918,05/09/2026,01:00:09,Scale record 9918,https://scale3.historyout-qa.invalid/page/9918?campaign=x#note,3,0,link
246,9919,05/09/2026,01:00:09,Scale record 9919,https://scale4.historyout-qa.invalid/page/9919?campaign=x#note,3,0,link
247,9916,05/09/2026,01:00:09,Scale record 9916,https://scale1.historyout-qa.invalid/page/9916?campaign=x#note,3,0,link
248,9917,05/09/2026,01:00:09,Scale record 9917,https://scale2.historyout-qa.invalid/page/9917?campaign=x#note,3,0,link
249,9918,05/09/2026,01:00:09,Scale record 9918,https://scale3.historyout-qa.invalid/page/9918?campaign=x#note,3,0,link
250,9915,05/09/2026,01:00:09,Scale record 9915,https://scale0.historyout-qa.invalid/page/9915?campaign=x#note,3,0,link
251,9916,05/09/2026,01:00:09,Scale record 9916,https://scale1.historyout-qa.invalid/page/9916?campaign=x#note,3,0,link
252,9917,05/09/2026,01:00:09,Scale record 9917,https://scale2.historyout-qa.invalid/page/9917?campaign=x#note,3,0,link
253,9915,05/09/2026,01:00:09,Scale record 9915,https://scale0.historyout-qa.invalid/page/9915?campaign=x#note,3,0,link
254,9916,05/09/2026,01:00:09,Scale record 9916,https://scale1.historyout-qa.invalid/page/9916?campaign=x#note,3,0,link
255,9914,05/09/2026,01:00:09,Scale record 9914,https://scale4.historyout-qa.invalid/page/9914?campaign=x#note,3,0,link
256,9915,05/09/2026,01:00:09,Scale record 9915,https://scale0.historyout-qa.invalid/page/9915?campaign=x#note,3,0,link
257,9913,05/09/2026,01:00:09,Scale record 9913,https://scale3.historyout-qa.invalid/page/9913?campaign=x#note,3,0,link
258,9914,05/09/2026,01:00:09,Scale record 9914,https://scale4.historyout-qa.invalid/page/9914?campaign=x#note,3,0,link
259,9912,05/09/2026,01:00:09,Scale record 9912,https://scale2.historyout-qa.invalid/page/9912?campaign=x#note,3,0,link
260,9913,05/09/2026,01:00:09,Scale record 9913,https://scale3.historyout-qa.invalid/page/9913?campaign=x#note,3,0,link
261,9914,05/09/2026,01:00:09,Scale record 9914,https://scale4.historyout-qa.invalid/page/9914?campaign=x#note,3,0,link
262,9911,05/09/2026,01:00:09,Scale record 9911,https://scale1.historyout-qa.invalid/page/9911?campaign=x#note,3,0,link
263,9912,05/09/2026,01:00:09,Scale record 9912,https://scale2.historyout-qa.invalid/page/9912?campaign=x#note,3,0,link
264,9913,05/09/2026,01:00:09,Scale record 9913,https://scale3.historyout-qa.invalid/page/9913?campaign=x#note,3,0,link
265,9910,05/09/2026,01:00:09,Scale record 9910,https://scale0.historyout-qa.invalid/page/9910?campaign=x#note,3,0,link
266,9911,05/09/2026,01:00:09,Scale record 9911,https://scale1.historyout-qa.invalid/page/9911?campaign=x#note,3,0,link
267,9912,05/09/2026,01:00:09,Scale record 9912,https://scale2.historyout-qa.invalid/page/9912?campaign=x#note,3,0,link
268,9910,05/09/2026,01:00:09,Scale record 9910,https://scale0.historyout-qa.invalid/page/9910?campaign=x#note,3,0,link
269,9911,05/09/2026,01:00:09,Scale record 9911,https://scale1.historyout-qa.invalid/page/9911?campaign=x#note,3,0,link
270,9909,05/09/2026,01:00:09,Scale record 9909,https://scale4.historyout-qa.invalid/page/9909?campaign=x#note,3,0,link
271,9910,05/09/2026,01:00:09,Scale record 9910,https://scale0.historyout-qa.invalid/page/9910?campaign=x#note,3,0,link
272,9908,05/09/2026,01:00:09,Scale record 9908,https://scale3.historyout-qa.invalid/page/9908?campaign=x#note,3,0,link
273,9909,05/09/2026,01:00:09,Scale record 9909,https://scale4.historyout-qa.invalid/page/9909?campaign=x#note,3,0,link
274,9907,05/09/2026,01:00:09,Scale record 9907,https://scale2.historyout-qa.invalid/page/9907?campaign=x#note,3,0,link
275,9908,05/09/2026,01:00:09,Scale record 9908,https://scale3.historyout-qa.invalid/page/9908?campaign=x#note,3,0,link
276,9909,05/09/2026,01:00:09,Scale record 9909,https://scale4.historyout-qa.invalid/page/9909?campaign=x#note,3,0,link
277,9906,05/09/2026,01:00:09,Scale record 9906,https://scale1.historyout-qa.invalid/page/9906?campaign=x#note,3,0,link
278,9907,05/09/2026,01:00:09,Scale record 9907,https://scale2.historyout-qa.invalid/page/9907?campaign=x#note,3,0,link
279,9908,05/09/2026,01:00:09,Scale record 9908,https://scale3.historyout-qa.invalid/page/9908?campaign=x#note,3,0,link
280,9905,05/09/2026,01:00:09,Scale record 9905,https://scale0.historyout-qa.invalid/page/9905?campaign=x#note,3,0,link
281,9906,05/09/2026,01:00:09,Scale record 9906,https://scale1.historyout-qa.invalid/page/9906?campaign=x#note,3,0,link
282,9907,05/09/2026,01:00:09,Scale record 9907,https://scale2.historyout-qa.invalid/page/9907?campaign=x#note,3,0,link
283,9905,05/09/2026,01:00:09,Scale record 9905,https://scale0.historyout-qa.invalid/page/9905?campaign=x#note,3,0,link
284,9906,05/09/2026,01:00:09,Scale record 9906,https://scale1.historyout-qa.invalid/page/9906?campaign=x#note,3,0,link
285,9904,05/09/2026,01:00:09,Scale record 9904,https://scale4.historyout-qa.invalid/page/9904?campaign=x#note,3,0,link
286,9905,05/09/2026,01:00:09,Scale record 9905,https://scale0.historyout-qa.invalid/page/9905?campaign=x#note,3,0,link
287,9903,05/09/2026,01:00:09,Scale record 9903,https://scale3.historyout-qa.invalid/page/9903?campaign=x#note,3,0,link
288,9904,05/09/2026,01:00:09,Scale record 9904,https://scale4.historyout-qa.invalid/page/9904?campaign=x#note,3,0,link
289,9902,05/09/2026,01:00:09,Scale record 9902,https://scale2.historyout-qa.invalid/page/9902?campaign=x#note,3,0,link
290,9903,05/09/2026,01:00:09,Scale record 9903,https://scale3.historyout-qa.invalid/page/9903?campaign=x#note,3,0,link
291,9904,05/09/2026,01:00:09,Scale record 9904,https://scale4.historyout-qa.invalid/page/9904?campaign=x#note,3,0,link
292,9901,05/09/2026,01:00:09,Scale record 9901,https://scale1.historyout-qa.invalid/page/9901?campaign=x#note,3,0,link
293,9902,05/09/2026,01:00:09,Scale record 9902,https://scale2.historyout-qa.invalid/page/9902?campaign=x#note,3,0,link
294,9903,05/09/2026,01:00:09,Scale record 9903,https://scale3.historyout-qa.invalid/page/9903?campaign=x#note,3,0,link
295,9900,05/09/2026,01:00:09,Scale record 9900,https://scale0.historyout-qa.invalid/page/9900?campaign=x#note,3,0,link
296,9901,05/09/2026,01:00:09,Scale record 9901,https://scale1.historyout-qa.invalid/page/9901?campaign=x#note,3,0,link
297,9902,05/09/2026,01:00:09,Scale record 9902,https://scale2.historyout-qa.invalid/page/9902?campaign=x#note,3,0,link
298,9900,05/09/2026,01:00:09,Scale record 9900,https://scale0.historyout-qa.invalid/page/9900?campaign=x#note,3,0,link
299,9901,05/09/2026,01:00:09,Scale record 9901,https://scale1.historyout-qa.invalid/page/9901?campaign=x#note,3,0,link
300,9899,05/09/2026,01:00:09,Scale record 9899,https://scale4.historyout-qa.invalid/page/9899?campaign=x#note,3,0,link
301,9900,05/09/2026,01:00:09,Scale record 9900,https://scale0.historyout-qa.invalid/page/9900?campaign=x#note,3,0,link
302,9898,05/09/2026,01:00:09,Scale record 9898,https://scale3.historyout-qa.invalid/page/9898?campaign=x#note,3,0,link
303,9899,05/09/2026,01:00:09,Scale record 9899,https://scale4.historyout-qa.invalid/page/9899?campaign=x#note,3,0,link
304,9897,05/09/2026,01:00:09,Scale record 9897,https://scale2.historyout-qa.invalid/page/9897?campaign=x#note,3,0,link
305,9898,05/09/2026,01:00:09,Scale record 9898,https://scale3.historyout-qa.invalid/page/9898?campaign=x#note,3,0,link
306,9899,05/09/2026,01:00:09,Scale record 9899,https://scale4.historyout-qa.invalid/page/9899?campaign=x#note,3,0,link
307,9896,05/09/2026,01:00:09,Scale record 9896,https://scale1.historyout-qa.invalid/page/9896?campaign=x#note,3,0,link
308,9897,05/09/2026,01:00:09,Scale record 9897,https://scale2.historyout-qa.invalid/page/9897?campaign=x#note,3,0,link
309,9898,05/09/2026,01:00:09,Scale record 9898,https://scale3.historyout-qa.invalid/page/9898?campaign=x#note,3,0,link
310,9895,05/09/2026,01:00:09,Scale record 9895,https://scale0.historyout-qa.invalid/page/9895?campaign=x#note,3,0,link
311,9896,05/09/2026,01:00:09,Scale record 9896,https://scale1.historyout-qa.invalid/page/9896?campaign=x#note,3,0,link
312,9897,05/09/2026,01:00:09,Scale record 9897,https://scale2.historyout-qa.invalid/page/9897?campaign=x#note,3,0,link
313,9895,05/09/2026,01:00:09,Scale record 9895,https://scale0.historyout-qa.invalid/page/9895?campaign=x#note,3,0,link
314,9896,05/09/2026,01:00:09,Scale record 9896,https://scale1.historyout-qa.invalid/page/9896?campaign=x#note,3,0,link
315,9894,05/09/2026,01:00:09,Scale record 9894,https://scale4.historyout-qa.invalid/page/9894?campaign=x#note,3,0,link
316,9895,05/09/2026,01:00:09,Scale record 9895,https://scale0.historyout-qa.invalid/page/9895?campaign=x#note,3,0,link
317,9893,05/09/2026,01:00:09,Scale record 9893,https://scale3.historyout-qa.invalid/page/9893?campaign=x#note,3,0,link
318,9894,05/09/2026,01:00:09,Scale record 9894,https://scale4.historyout-qa.invalid/page/9894?campaign=x#note,3,0,link
319,9892,05/09/2026,01:00:09,Scale record 9892,https://scale2.historyout-qa.invalid/page/9892?campaign=x#note,3,0,link
320,9893,05/09/2026,01:00:09,Scale record 9893,https://scale3.historyout-qa.invalid/page/9893?campaign=x#note,3,0,link
321,9894,05/09/2026,01:00:09,Scale record 9894,https://scale4.historyout-qa.invalid/page/9894?campaign=x#note,3,0,link
322,9891,05/09/2026,01:00:09,Scale record 9891,https://scale1.historyout-qa.invalid/page/9891?campaign=x#note,3,0,link
323,9892,05/09/2026,01:00:09,Scale record 9892,https://scale2.historyout-qa.invalid/page/9892?campaign=x#note,3,0,link
324,9893,05/09/2026,01:00:09,Scale record 9893,https://scale3.historyout-qa.invalid/page/9893?campaign=x#note,3,0,link
325,9890,05/09/2026,01:00:09,Scale record 9890,https://scale0.historyout-qa.invalid/page/9890?campaign=x#note,3,0,link
326,9891,05/09/2026,01:00:09,Scale record 9891,https://scale1.historyout-qa.invalid/page/9891?campaign=x#note,3,0,link
327,9892,05/09/2026,01:00:09,Scale record 9892,https://scale2.historyout-qa.invalid/page/9892?campaign=x#note,3,0,link
328,9890,05/09/2026,01:00:09,Scale record 9890,https://scale0.historyout-qa.invalid/page/9890?campaign=x#note,3,0,link
329,9891,05/09/2026,01:00:09,Scale record 9891,https://scale1.historyout-qa.invalid/page/9891?campaign=x#note,3,0,link
330,9889,05/09/2026,01:00:09,Scale record 9889,https://scale4.historyout-qa.invalid/page/9889?campaign=x#note,3,0,link
331,9890,05/09/2026,01:00:09,Scale record 9890,https://scale0.historyout-qa.invalid/page/9890?campaign=x#note,3,0,link
332,9888,05/09/2026,01:00:09,Scale record 9888,https://scale3.historyout-qa.invalid/page/9888?campaign=x#note,3,0,link
333,9889,05/09/2026,01:00:09,Scale record 9889,https://scale4.historyout-qa.invalid/page/9889?campaign=x#note,3,0,link
334,9887,05/09/2026,01:00:09,Scale record 9887,https://scale2.historyout-qa.invalid/page/9887?campaign=x#note,3,0,link
335,9888,05/09/2026,01:00:09,Scale record 9888,https://scale3.historyout-qa.invalid/page/9888?campaign=x#note,3,0,link
336,9889,05/09/2026,01:00:09,Scale record 9889,https://scale4.historyout-qa.invalid/page/9889?campaign=x#note,3,0,link
337,9886,05/09/2026,01:00:09,Scale record 9886,https://scale1.historyout-qa.invalid/page/9886?campaign=x#note,3,0,link
338,9887,05/09/2026,01:00:09,Scale record 9887,https://scale2.historyout-qa.invalid/page/9887?campaign=x#note,3,0,link
339,9888,05/09/2026,01:00:09,Scale record 9888,https://scale3.historyout-qa.invalid/page/9888?campaign=x#note,3,0,link
340,9885,05/09/2026,01:00:09,Scale record 9885,https://scale0.historyout-qa.invalid/page/9885?campaign=x#note,3,0,link
341,9886,05/09/2026,01:00:09,Scale record 9886,https://scale1.historyout-qa.invalid/page/9886?campaign=x#note,3,0,link
342,9887,05/09/2026,01:00:09,Scale record 9887,https://scale2.historyout-qa.invalid/page/9887?campaign=x#note,3,0,link
343,9885,05/09/2026,01:00:09,Scale record 9885,https://scale0.historyout-qa.invalid/page/9885?campaign=x#note,3,0,link
344,9886,05/09/2026,01:00:09,Scale record 9886,https://scale1.historyout-qa.invalid/page/9886?campaign=x#note,3,0,link
345,9884,05/09/2026,01:00:09,Scale record 9884,https://scale4.historyout-qa.invalid/page/9884?campaign=x#note,3,0,link
346,9885,05/09/2026,01:00:09,Scale record 9885,https://scale0.historyout-qa.invalid/page/9885?campaign=x#note,3,0,link
347,9883,05/09/2026,01:00:09,Scale record 9883,https://scale3.historyout-qa.invalid/page/9883?campaign=x#note,3,0,link
348,9884,05/09/2026,01:00:09,Scale record 9884,https://scale4.historyout-qa.invalid/page/9884?campaign=x#note,3,0,link
349,9882,05/09/2026,01:00:09,Scale record 9882,https://scale2.historyout-qa.invalid/page/9882?campaign=x#note,3,0,link
350,9883,05/09/2026,01:00:09,Scale record 9883,https://scale3.historyout-qa.invalid/page/9883?campaign=x#note,3,0,link
351,9884,05/09/2026,01:00:09,Scale record 9884,https://scale4.historyout-qa.invalid/page/9884?campaign=x#note,3,0,link
352,9881,05/09/2026,01:00:09,Scale record 9881,https://scale1.historyout-qa.invalid/page/9881?campaign=x#note,3,0,link
353,9882,05/09/2026,01:00:09,Scale record 9882,https://scale2.historyout-qa.invalid/page/9882?campaign=x#note,3,0,link
354,9883,05/09/2026,01:00:09,Scale record 9883,https://scale3.historyout-qa.invalid/page/9883?campaign=x#note,3,0,link
355,9880,05/09/2026,01:00:09,Scale record 9880,https://scale0.historyout-qa.invalid/page/9880?campaign=x#note,3,0,link
356,9881,05/09/2026,01:00:09,Scale record 9881,https://scale1.historyout-qa.invalid/page/9881?campaign=x#note,3,0,link
357,9882,05/09/2026,01:00:09,Scale record 9882,https://scale2.historyout-qa.invalid/page/9882?campaign=x#note,3,0,link
358,9880,05/09/2026,01:00:09,Scale record 9880,https://scale0.historyout-qa.invalid/page/9880?campaign=x#note,3,0,link
359,9881,05/09/2026,01:00:09,Scale record 9881,https://scale1.historyout-qa.invalid/page/9881?campaign=x#note,3,0,link
360,9879,05/09/2026,01:00:09,Scale record 9879,https://scale4.historyout-qa.invalid/page/9879?campaign=x#note,3,0,link
361,9880,05/09/2026,01:00:09,Scale record 9880,https://scale0.historyout-qa.invalid/page/9880?campaign=x#note,3,0,link
362,9878,05/09/2026,01:00:09,Scale record 9878,https://scale3.historyout-qa.invalid/page/9878?campaign=x#note,3,0,link
363,9879,05/09/2026,01:00:09,Scale record 9879,https://scale4.historyout-qa.invalid/page/9879?campaign=x#note,3,0,link
364,9877,05/09/2026,01:00:09,Scale record 9877,https://scale2.historyout-qa.invalid/page/9877?campaign=x#note,3,0,link
365,9878,05/09/2026,01:00:09,Scale record 9878,https://scale3.historyout-qa.invalid/page/9878?campaign=x#note,3,0,link
366,9879,05/09/2026,01:00:09,Scale record 9879,https://scale4.historyout-qa.invalid/page/9879?campaign=x#note,3,0,link
367,9876,05/09/2026,01:00:09,Scale record 9876,https://scale1.historyout-qa.invalid/page/9876?campaign=x#note,3,0,link
368,9877,05/09/2026,01:00:09,Scale record 9877,https://scale2.historyout-qa.invalid/page/9877?campaign=x#note,3,0,link
369,9878,05/09/2026,01:00:09,Scale record 9878,https://scale3.historyout-qa.invalid/page/9878?campaign=x#note,3,0,link
370,9875,05/09/2026,01:00:09,Scale record 9875,https://scale0.historyout-qa.invalid/page/9875?campaign=x#note,3,0,link
371,9876,05/09/2026,01:00:09,Scale record 9876,https://scale1.historyout-qa.invalid/page/9876?campaign=x#note,3,0,link
372,9877,05/09/2026,01:00:09,Scale record 9877,https://scale2.historyout-qa.invalid/page/9877?campaign=x#note,3,0,link
373,9875,05/09/2026,01:00:09,Scale record 9875,https://scale0.historyout-qa.invalid/page/9875?campaign=x#note,3,0,link
374,9876,05/09/2026,01:00:09,Scale record 9876,https://scale1.historyout-qa.invalid/page/9876?campaign=x#note,3,0,link
375,9874,05/09/2026,01:00:09,Scale record 9874,https://scale4.historyout-qa.invalid/page/9874?campaign=x#note,3,0,link
376,9875,05/09/2026,01:00:09,Scale record 9875,https://scale0.historyout-qa.invalid/page/9875?campaign=x#note,3,0,link
